2026-08-30 20:33:37	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:37	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:37	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:37	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:38	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:38	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:38	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:38	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:38	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:39	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:39	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:39	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:39	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:39	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:40	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:40	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:40	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:40	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:40	debug	logger/logger.go:301	trace TTL scan	{"active_total": 0, "expired": 0}
2026-08-30 20:33:40	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:41	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:41	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:41	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:41	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:41	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:42	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:42	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:42	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:42	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:42	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:43	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:43	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:43	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:43	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:43	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:44	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:44	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:44	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:44	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:44	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:45	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:45	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:45	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:45	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:45	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:46	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:46	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:46	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:46	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:46	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:47	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:47	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:47	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:47	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:47	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:48	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:48	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:48	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:48	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:48	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:49	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:49	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:49	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:49	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:49	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:50	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:50	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:50	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:50	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:50	debug	logger/logger.go:301	trace TTL scan	{"active_total": 0, "expired": 0}
2026-08-30 20:33:50	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:51	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:51	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:51	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:51	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:51	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:52	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:52	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:52	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:52	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:52	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:53	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:53	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:53	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:53	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:53	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:54	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:54	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:54	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:54	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:54	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:55	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:55	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:55	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:55	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:55	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:56	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:56	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:56	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:56	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:56	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:57	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:57	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:57	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:57	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:57	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:58	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
2026-08-30 20:33:58	debug	logger/logger.go:301	trace batch flush	{"count": 0, "active_remaining": 0}
